,name,ingredients,ingredients_pre,url,serve
1113,등갈비튀김,"등갈비2 근,레드와인이나 미림1 컵,잡내 제거용 재료약간,전분가루10 큰술,찹쌀가루 혹은 쌀가루3 큰술,진간장10 큰술,물반 컵,고추가루3 큰술,식초4 큰술,굴소스2 큰수,올리고당1 큰술,대파1 뿌리,양파반 개,소금약간,백설탕2 큰술,후추약간","['찹쌀가루 혹은 쌀가루', '굴소스', '올리고당', '잡내 제거용 재료', '후추', '대파', '전분가루', '소금', '레드와인이나 미림', '백설탕', '등갈비', '고추가루', '진간장', '양파', '식초', '물반 컵']",https://www.haemukja.com/recipes/4700,3
1114,애호박 돼지볶음,"애호박2개,갈은돼지고기한팩,다진마늘한큰술,고춧가루2큰술,새우젓1/4큰술,설탕약간,참기름약간,대파두줌","['애호박', '대파', '새우젓', '고춧가루', '마늘', '참기름', '갈은돼지고기한팩', '설탕']",https://www.haemukja.com/recipes/4701,4
1115,갈릭마요 치즈토스트,"식빵2 장,다진마늘반 큰술,마요네즈1 큰술,연유반 큰술,후추약간,스위트칠리소스1 큰술,슬라이스 치즈3 장,스트링치즈1 개","['마요네즈', '슬라이스 치즈', '스위트칠리소스', '연유', '마늘', '후추', '식빵', '스트링치즈']",https://www.haemukja.com/recipes/4699,1
1116,부추 건새우전,"부추100g,양파1/8개,홍고추1/4개,건새우100g,달걀1개,부침가루4큰술,물2큰술,소금3g,[양념 장] 간장2큰술,식초1큰술","['간장', '홍고추', '부추', '소금', '건새우', '부침가루', '달걀', '양파', '식초']",https://www.haemukja.com/recipes/4695,1
1117,매콤 어묵떡볶음,"양파1/3개,판어묵2장,떡국떡1컵,고추장2큰술,간장1큰술,물엿2큰술,다진마늘1/2큰술,참기름1/2큰술,후춧가루약간,고추기름1 1/2큰술","['간장', '물엿', '떡국떡', '고추기름', '판어묵', '고추장', '마늘', '참기름', '양파', '후춧가루']",https://www.haemukja.com/recipes/4697,4
1118,매운참치 양배추볶음,"양배추100g,참치135g(1캔),양파1/6개,대파5g,청양고추1/2개,[양념] 다진마늘1/2큰술,고춧가루2큰술,간장1큰술,설탕1큰술,후추1/4큰술","['간장', '대파', '양배추', '고춧가루', '마늘', '후추', '양파', '청양고추', '설탕', '참치']",https://www.haemukja.com/recipes/4696,2
1119,초코칩딸기요거트,"초코칩쿠키2~3개,요거트1개,딸기5개,견과류2큰술","['초코칩쿠키', '견과류', '요거트', '딸기']",https://www.haemukja.com/recipes/4698,1
1120,키티몰드 요리 5종,"다크초콜릿500g,젤리믹스1개,핫케이크가루200g,우유100g,달걀1개,애플민트5g,화이트초콜릿적당량,밀크초콜릿적당량,다크초콜릿적당량","['애플민트', '화이트초콜릿', '다크초콜릿', '젤리믹스', '달걀', '밀크초콜릿', '우유', '핫케이크가루']",https://www.haemukja.com/recipes/4694,5
1121,미소라멘,"생면100g,돼지고기슬라이스100g,파뿌리2개,김2장,달걀1개,미소된장1.5T,가쓰오부시5g,물600mL,쯔유1T","['생면', '파뿌리', '김', '미소된장', '쯔유', '달걀', '돼지고기슬라이스', '가쓰오부시']",https://www.haemukja.com/recipes/4689,1
1122,치킨크림스튜,"닭넓적다리살150g,감자1개,적&홍&노 파프리카100g,양파1/2개,양송이100g,아스파라거스100g,쪽파1뿌리,18%크림250mL,우유250mL","['쪽파', '감자', '양송이', '닭넓적다리살', '아스파라거스', '양파', '우유', '적&홍&노 파프리카']",https://www.haemukja.com/recipes/4690,1
1123,리얼스토리_브런치만들기2,"계란1개,빵1개,베이컨2줄,버섯20g,토마토1개","['계란', '빵', '버섯', '토마토', '베이컨']",https://www.haemukja.com/recipes/4693,1
1124,리얼스토리_브런치만들기,"계란1개,빵1개,베이컨2줄,버섯20g,토마토1개","['계란', '빵', '버섯', '토마토', '베이컨']",https://www.haemukja.com/recipes/4692,1
1125,육원전,"다진 쇠고기100g,두부120g,달걀2개,밀가루4큰술,식용유4큰술,참기름2작은술","['두부', '밀가루', '참기름', '달걀', '식용유', '쇠고기']",https://www.haemukja.com/recipes/4687,2
1126,샤브샤브샐러드,"돼지고기뒷다리살150g,샐러드야채100g,방울토마토4개","['돼지고기뒷다리살', '방울토마토', '샐러드야채']",https://www.haemukja.com/recipes/4685,1
1127,불고기파스타,"소불고기100g,양송이버섯2개,양파1/2개,스파게티면100g,올리브오일약간,간장60ml,설탕30g,다진 마늘10g,깨5g,후춧가루3g,참기름5ml","['간장', '양송이버섯', '소불고기', '스파게티면', '마늘', '깨', '올리브오일', '참기름', '양파', '후춧가루', '설탕']",https://www.haemukja.com/recipes/4688,1
1128,수란,"달걀3개,물3.5L,식초6T,베이컨4줄","['베이컨', '식초', '달걀']",https://www.haemukja.com/recipes/4686,1
1129,매콤 야채 볶음면,"칠리크랩면한봉지,파프리카반줌,양송이반줌,고추기름1큰술,다진마늘반큰술,참기름약간","['고추기름', '파프리카', '칠리크랩면한봉지', '양송이', '마늘', '참기름']",https://www.haemukja.com/recipes/4681,1
1130,깐풍만두,"남은만두2인분,간장2큰술,식초1큰술,설탕2큰술,고추1개,파프리카1/4개,고추기름2큰술,다진마늘1큰술","['간장', '고추', '고추기름', '파프리카', '마늘', '남은만두', '식초', '설탕']",https://www.haemukja.com/recipes/4682,2
1131,돼지등뼈바베큐,"돼지등뼈4 근,사과반 개,양파반 개,청양고추2 개,올리고당2 큰술,후추약간,바베큐소스 혹은 돈가쓰소스5 큰술,토마토소스3 큰술,다진마늘2 큰술,매실농축액2 큰술,핫소스2 큰술,고추장4 큰술,고추가루4 큰술,우스타 소스3 큰술,깨소금약간,케이준 파우더1 큰술,토마토케찹1 큰술,레몬즙약간,레드와인1 컵,미림1 컵,잡내제거용 재료약간","['깨소금', '우스타 소스', '바베큐소스 혹은 돈가쓰소스', '돼지등뼈', '매실농축액', '후추', '미림', '사과', '올리고당', '케이준 파우더', '고추장', '마늘', '청양고추', '토마토소스', '레몬즙', '핫소스', '레드와인', '잡내제거용 재료', '고추가루', '토마토케찹', '양파']",https://www.haemukja.com/recipes/4683,4
1132,치즈불닭김밥,"김밥용김4 장,쌀밥2 공기,참기름1 큰술,소금2 꼬집,깨소금약간,닭가슴살1 덩이,옥수수통조림4 큰술,스트링치즈2 개,[불닭양념] 참기름약간,고추가루2 큰술,토마토케찹1.5 큰술,다진마늘1 큰술,진간장2 큰술,카레가루0.5 티스푼,물엿1 큰술,청양고추2 개","['물엿', '깨소금', '소금', '김밥용김', '옥수수통조림', '고추가루', '토마토케찹', '마늘', '진간장', '참기름', '닭가슴살', '카레가루', '청양고추', '쌀밥', '스트링치즈']",https://www.haemukja.com/recipes/4684,2
1133,진~한 청국장,"신김치1컵,두부1/2모,애호박1/2개,무1컵,대파30cm,청국장1 1/2컵,소금약간,다진 마늘1큰술,건표고버섯1 1/2컵,국물용 멸치1/2컵,다시마10X10cm,물7컵=1.4리터","['애호박', '국물용 멸치', '두부', '신김치', '대파', '소금', '청국장', '마늘', '무', '건표고버섯', '다시마']",https://www.haemukja.com/recipes/4680,4
1134,돗나물골뱅이무침,"골뱅이통조림큰 것 1캔,돗나물3줌,깻잎10장,냉면사리1봉,설탕1큰술,고춧가루1큰술,간장1큰술,식초2큰술,다진 마늘1/2큰술,참기름1큰술,고추장1/2큰술,올리고당1큰술,부순 참깨1큰술","['올리고당', '부순 참깨', '간장', '돗나물', '골뱅이통조림', '깻잎', '고춧가루', '마늘', '고추장', '참기름', '냉면사리', '식초', '설탕']",https://www.haemukja.com/recipes/4679,3
1135,윤식당 3종세트,"불고기용소고기2kg,당근1개,양파2개,팽이버섯300g,대파2대,물2컵,간장2컵,다진마늘1/4컵,설탕1컵,후추1작은술,배2/3개,양상추적당량,로메인적당량,고수적당량,달걀3개,불린당면25g,작은바게트1개,치즈1/2컵","['당면', '간장', '불고기용소고기', '대파', '고수', '당근', '바게트', '팽이버섯', '마늘', '배', '후추', '달걀', '양파', '로메인', '양상추', '치즈', '설탕']",https://www.haemukja.com/recipes/4677,10
1136,소불고기,"불고기용 소고기600g,양파1/4개,당근30g,홍고추반개,청양고추한개,간장5큰술,설탕한큰술,매실액기스한큰술,배즙3큰술,다진마늘한큰술,다진 생강1/4큰술,후추1/4큰술,식용유약간","['청양고추한개', '간장', '홍고추', '후추', '당근', '불고기용 소고기', '생강', '마늘', '매실액기스', '식용유', '양파', '배즙', '설탕']",https://www.haemukja.com/recipes/4676,2
1137,취나물 장아찌,"취나물200g,[장아찌 소스] 물200g,간장100g,식초100g,설탕30g,매실액기스20g","['간장', '취나물', '매실액기스', '물', '식초', '설탕']",https://www.haemukja.com/recipes/4675,2
1138,마파두부,"두부2모,대파세줌,다진생강한큰술,고추기름두큰술,두반장세큰술,설탕한큰술,돼지300g,물한컵,물전분반컵","['물한컵', '돼지', '두부', '고추기름', '생강', '대파세줌', '물전분반컵', '두반장세술', '설탕']",https://www.haemukja.com/recipes/4660,4
1139,차돌박이 우동,"우동사리1개,가쓰오부시1/2줌,물2컵,쯔유적당량,소금약간,차돌박이90g,쪽파약간","['쪽파', '우동사리', '소금', '쯔유', '차돌박이', '가쓰오부시']",https://www.haemukja.com/recipes/4664,1
1140,참치깻잎전,"깻잎10장,참치캔100g,양파1/6개,홍고추1/3개,달걀1개,밀가루100g,후추1/4큰술","['홍고추', '후추', '밀가루', '깻잎', '달걀', '참치캔', '양파']",https://www.haemukja.com/recipes/4671,2
1141,베리베이글,"베이글1개,크림치즈2큰술,블루베리1/2컵,딸기3~4개","['블루베리', '크림치즈', '베이글', '딸기']",https://www.haemukja.com/recipes/4661,2
1142,만두피 치즈스틱,"만두피6장,모짜렐라치즈1컵,튀김용 기름적당량","['튀김용 기름', '모짜렐라치즈', '만두피']",https://www.haemukja.com/recipes/4662,2
1143,너구리유부초밥,"볶음너구리1봉,유부초밥키트1인분,체다치즈1장,볶음깨약간","['볶음너구리', '유부초밥키트', '볶음깨', '체다치즈']",https://www.haemukja.com/recipes/4663,1
1144,쇼가야끼덮밥,"대패 목심 또는 삼겹250g,생강8g,간장4큰술,맛술1큰술,마늘1톨,청주2큰술,설탕1/2큰술,간생강1큰술,밥2공기","['청주', '대패 목심', '간장', '맛술', '생강', '간생강', '마늘', '설탕', '밥']",https://www.haemukja.com/recipes/4666,2
1145,딸기 만두피 오믈렛,"만두피4장,딸기6개,생크림1컵,설탕1큰술","['딸기', '생크림', '설탕', '만두피']",https://www.haemukja.com/recipes/4669,2
1146,사케동,"연어250g,양파1/2개,무순약간,케이퍼약간,밥1공기,쯔유3큰술,물3큰술,설탕1큰술,맛술1큰술,식초1큰술,다진마늘1/2큰술,후추조금,올리브오일30ml","['올리브오일', '맛술', '쯔유', '설탕', '마늘', '무순', '후추', '연어', '양파', '식초', '케이퍼', '밥']",https://www.haemukja.com/recipes/4673,1
1147,봄나물 오징어전,"취나물두줌,깻잎한줌,청양고추1개,부침가루2컵,물한컵,오징어한마리","['물한컵', '취나물', '깻잎', '부침가루', '청양고추', '오징어한마리']",https://www.haemukja.com/recipes/4659,2
1148,만두피 피자,"만두피4장,스위트콘2큰술,케찹4큰술,양파1/2개,소세지1/4개,치즈2/3컵","['양파', '소세지', '케찹', '스위트콘', '치즈', '만두피']",https://www.haemukja.com/recipes/4667,2
1149,베이글피자,"베이글1개,소세지1/4개,토마토소스3큰술,치즈2/3컵,양파1/4개,계란2개","['계란', '토마토소스', '양파', '소세지', '치즈', '베이글']",https://www.haemukja.com/recipes/4668,2
1150,니쿠자카,"차돌박이180g,당근1/3개,감자1개,무1/6개,대파1/3개,마늘3톨,간장6큰술,맛술2큰술,청주2큰술,설탕2큰술,물약간","['청주', '간장', '대파', '당근', '감자', '맛술', '마늘', '차돌박이', '무', '설탕']",https://www.haemukja.com/recipes/4670,2
1151,애호박 조갯살볶음,"애호박1/2개,바지락살50g,양파1/6개,홍고추1/4개,[양념] 다진마늘1/2큰술,새우젓1/3큰술,깨1/2큰술,참기름1/2큰술","['애호박', '홍고추', '새우젓', '바지락살', '마늘', '깨', '참기름', '양파']",https://www.haemukja.com/recipes/4672,1
1152,돼지불고기쟁반짜장,"라면사리2 개,감자2 개,양배추적당량,양파반 개,돼지고기 불고기용300 g,옥수수약간,계란1 개,(볶음춘장) 춘장250 g,양파반 개,대파1 뿌리,백설탕6 큰술,건새우반 컵,진간장5 큰술,굴소스6 큰술,(고기양념) 다진마늘1 큰술,미림1 큰술,후추약간,매실농축액1 큰술,진간장1 큰술","['계란', '춘장', '굴소스', '라면사리', '건새우반 컵', '매실농축액', '옥수수', '후추', '대파', '돼지고기 불고기용', '양배추', '감자', '미림', '마늘', '진간장', '양파', '백설탕']",https://www.haemukja.com/recipes/4657,3
1153,파채치즈백순대,"순대적당량,모짜렐라치즈적당량,양배추적당량,파채약간,깻잎6 장,양파반 개,당면1인분,들깨가루2 큰술,참기름1 큰술,소금약간,후추약간,(양념장) 고추장1.5 큰술,고추가루2 큰술,카레가루0.5 작은술,매실1 큰술,참기름약간,후추약간,깨소금약간,진간장1 큰술,백설탕0.7 큰술,올리고당0.7 큰술,식초1 큰술,들깨가루1 큰술,물2 큰술","['순대', '깨소금', '매실', '식초', '소금', '진간장', '후추', '당면', '올리고당', '양배추', '파채', '고추장', '모짜렐라치즈', '참기름', '백설탕', '들깨가루', '깻잎', '고추가루', '카레가루', '양파']",https://www.haemukja.com/recipes/4658,2
1154,두툼달걀말이,"양파1/4개,게맛살 크래미3줄,달걀3개,소금약간,후춧가루약간","['소금', '게맛살 크래미', '달걀', '양파', '후춧가루']",https://www.haemukja.com/recipes/4653,4
1155,치즈품은 감자,"감자2개,모짜렐라치즈100g,체다치즈1장,베이컨4줄,파마산가루2T","['파마산가루', '감자', '체다치즈', '모짜렐라치즈', '베이컨']",https://www.haemukja.com/recipes/4655,1
1156,오징어 콩나물국,"오징어120g,콩나물150g,느타리버섯100g,청양고추1개,다시마2개,물600mL,간장1T","['간장', '느타리버섯', '오징어', '청양고추', '콩나물', '다시마']",https://www.haemukja.com/recipes/4656,1
1157,견과류무침,"아몬드1/2컵,호두1/2컵,캐슈넛1/2컵,물엿2 1/2큰술,흑설탕1 1/2큰술,간장1큰술,식용유2/3큰술","['간장', '물엿', '호두', '캐슈넛', '아몬드', '흑설탕', '식용유']",https://www.haemukja.com/recipes/4654,4
1158,과일 화분,"감자2개,카스테라1개,브로콜리1/2개,청포도5알,방울토마토5알,조각 파인애플5개","['청포도', '방울토마토', '감자', '조각 파인애플', '브로콜리', '카스테라']",https://www.haemukja.com/recipes/4651,2
1159,또띠아 토스트,"또띠아1장,계란1개,양파1/2개,설탕1큰술,슬라이스치즈1장,올리브유2큰술,버터1작은술","['계란', '버터', '슬라이스치즈', '또띠아', '양파', '설탕', '올리브유']",https://www.haemukja.com/recipes/4642,1
1160,편의점 김치볶음밥,"즉석밥1개,볶음김치1봉,반숙란1개","['즉석밥', '볶음김치', '반숙란']",https://www.haemukja.com/recipes/4643,1
